StudentID,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,PerformanceScore,DropoutRisk
S13195,10,95,1,0,2,1,1,18,1,1,1,51,70,1,2,1,71.8,Low Risk
S13196,10,95,2,1,2,1,1,18,1,1,1,51,70,1,2,1,71.8,Low Risk
S13197,26,70,1,0,0,1,1,25,3,2,1,100,71,0,2,1,79.4,Medium Risk
S13198,26,70,1,0,0,1,1,27,0,8,1,69,76,1,1,1,72.1,Medium Risk
S13199,26,70,1,0,0,1,1,26,0,8,0,53,41,0,1,3,53.3,Medium Risk
S13200,26,70,1,0,0,1,1,24,0,17,0,72,67,0,2,2,69.4,Medium Risk
S13201,26,70,2,1,1,1,1,25,3,2,1,100,71,0,2,1,79.4,Medium Risk
S13202,26,70,2,1,1,1,1,27,0,8,1,69,76,1,1,1,72.1,Medium Risk
S13203,26,70,2,1,1,1,1,26,0,8,0,53,41,0,1,3,53.3,Medium Risk
S13204,26,70,2,1,1,1,1,24,0,17,0,72,67,0,2,2,69.4,Medium Risk
S13205,37,73,2,1,1,1,1,22,0,7,0,90,68,0,2,2,76.1,Medium Risk
S13206,26,88,2,0,1,1,0,20,3,18,0,65,58,1,1,2,69.1,Low Risk
S13207,26,88,2,0,1,1,0,29,1,4,1,72,45,0,2,3,66.0,Medium Risk
S13208,26,88,2,1,2,0,0,20,3,18,0,65,58,1,1,2,69.1,Low Risk
S13209,26,88,2,1,2,0,0,29,1,4,1,72,45,0,2,3,66.0,Medium Risk
S13210,14,72,2,0,1,1,0,18,2,17,0,61,77,0,0,1,70.7,Medium Risk
S13211,14,72,2,0,1,1,0,26,1,12,1,60,77,1,1,1,70.39999999999999,Medium Risk
S13212,11,100,1,1,0,1,1,19,2,1,1,53,91,1,0,0,82.3,Low Risk
S13213,11,100,1,1,0,1,1,20,0,8,1,52,40,0,1,3,61.6,Medium Risk
S13214,11,100,1,1,0,1,1,27,3,5,0,68,83,1,2,1,83.6,Low Risk
S13215,8,65,1,0,1,1,1,23,1,20,0,51,63,1,0,2,60.0,Medium Risk
S13216,8,65,1,0,1,1,1,22,3,8,0,71,70,1,2,1,68.8,Medium Risk
S13217,16,87,1,0,2,1,1,20,1,14,0,62,78,1,2,1,75.89999999999999,Low Risk
S13218,16,87,1,0,2,1,1,29,1,18,1,90,52,0,1,3,73.89999999999999,Low Risk
S13219,16,87,1,1,1,0,1,20,1,14,0,62,78,1,2,1,75.89999999999999,Low Risk
S13220,16,87,1,1,1,0,1,29,1,18,1,90,52,0,1,3,73.89999999999999,Low Risk
S13221,27,71,1,1,1,0,0,18,3,16,0,50,58,1,0,2,59.5,Medium Risk
S13222,27,71,1,1,1,0,0,26,3,16,1,80,86,1,1,0,79.7,Medium Risk
S13223,11,86,2,1,1,1,1,24,1,17,1,69,43,1,2,3,63.7,Medium Risk
S13224,11,86,1,1,1,1,1,24,1,17,1,69,43,1,2,3,63.7,Medium Risk
S13225,14,95,1,1,1,1,1,20,3,12,0,99,55,1,1,2,80.2,Low Risk
S13226,14,95,1,1,1,1,1,22,0,9,0,52,69,0,0,2,71.7,Low Risk
S13227,15,79,2,1,1,1,0,26,3,19,1,62,82,1,0,1,75.10000000000001,Low Risk
S13228,15,79,2,1,1,1,0,25,0,0,1,73,58,1,2,2,68.8,Low Risk
S13229,15,79,2,1,1,1,0,27,0,15,1,83,73,1,2,1,77.8,Low Risk
S13230,15,79,2,1,1,1,0,20,3,9,0,74,46,0,1,3,64.3,Medium Risk
S13231,15,79,2,1,1,1,0,26,3,19,1,62,82,1,0,1,75.10000000000001,Low Risk
S13232,15,79,2,1,1,1,0,25,0,0,1,73,58,1,2,2,68.8,Low Risk
S13233,15,79,2,1,1,1,0,27,0,15,1,83,73,1,2,1,77.8,Low Risk
S13234,15,79,2,1,1,1,0,20,3,9,0,74,46,0,1,3,64.3,Medium Risk
S13235,31,99,0,1,2,1,0,21,3,1,0,79,49,1,1,3,73.0,Medium Risk
S13236,31,99,0,1,2,1,0,29,2,6,1,64,63,1,1,2,74.10000000000001,Low Risk
S13237,30,84,1,1,1,1,0,27,1,16,1,55,63,1,1,2,66.9,Low Risk
S13238,30,84,1,1,1,1,0,24,2,8,0,94,97,1,2,0,92.2,Low Risk
S13239,30,84,1,1,1,1,0,19,3,5,0,66,75,0,1,1,75.0,Low Risk
S13240,30,84,0,1,0,1,0,27,1,16,1,55,63,1,1,2,66.9,Low Risk
S13241,30,84,0,1,0,1,0,24,2,8,0,94,97,1,2,0,92.2,Low Risk
S13242,30,84,0,1,0,1,0,19,3,5,0,66,75,0,1,1,75.0,Low Risk
S13243,11,66,1,1,1,1,0,18,2,15,0,96,58,0,1,2,71.8,Medium Risk
S13244,11,66,1,1,1,1,0,18,3,11,1,61,85,1,0,0,72.1,Medium Risk
S13245,11,66,1,1,1,1,0,29,0,13,1,70,54,1,1,3,62.400000000000006,Medium Risk
S13246,17,70,1,0,1,1,1,23,2,18,1,85,54,1,2,3,68.1,Medium Risk
S13247,17,70,1,0,1,1,1,25,1,8,1,74,73,0,2,1,72.4,Medium Risk
S13248,17,70,1,0,1,1,1,21,1,6,0,95,89,1,2,0,85.1,Medium Risk
S13249,17,70,1,0,1,1,1,28,0,15,1,97,82,1,0,1,82.9,Medium Risk
S13250,31,83,2,1,1,1,1,20,3,13,0,53,100,1,0,0,80.8,Low Risk
S13251,16,65,0,1,2,1,0,27,2,2,0,62,63,1,0,2,63.3,Medium Risk
S13252,34,61,0,0,0,1,0,20,1,18,0,76,57,1,2,2,63.900000000000006,Medium Risk
S13253,34,61,0,0,0,1,0,19,3,9,1,70,86,1,1,0,73.7,Medium Risk
S13254,34,61,0,0,0,1,0,26,0,5,1,64,62,0,2,2,62.3,Medium Risk
S13255,34,61,0,0,0,1,0,24,2,7,1,51,48,1,1,3,52.8,Medium Risk
S13256,28,90,1,1,1,1,0,23,3,18,0,59,43,1,1,3,61.9,Medium Risk
S13257,28,90,1,1,1,1,0,19,2,17,1,67,72,1,2,1,75.9,Low Risk
S13258,28,90,1,1,1,1,0,21,2,8,0,78,96,1,1,0,88.80000000000001,Low Risk
S13259,5,93,1,1,1,0,0,24,0,20,0,60,69,0,2,2,73.5,Low Risk
S13260,5,93,1,1,1,0,0,21,0,6,1,66,47,1,1,3,66.5,Medium Risk
S13261,6,69,1,1,1,0,0,29,0,18,1,79,89,1,2,0,80.0,Medium Risk
S13262,6,69,1,1,1,0,0,28,2,16,1,85,84,1,2,1,79.8,Medium Risk
S13263,11,91,1,0,1,1,0,25,0,11,1,84,86,0,1,0,86.89999999999999,Low Risk
S13264,11,91,1,0,1,1,0,29,2,4,0,87,84,1,0,1,87.0,Low Risk
S13265,13,82,1,1,1,1,0,27,3,8,1,68,96,0,2,0,83.4,Low Risk
S13266,13,82,1,1,1,1,0,29,2,0,0,59,55,1,1,2,64.3,Low Risk
S13267,13,82,1,1,1,1,0,26,3,18,0,93,96,1,2,0,90.9,Low Risk
S13268,13,82,1,1,1,1,0,21,1,15,1,64,84,1,2,1,77.39999999999999,Low Risk
S13269,13,82,1,1,1,1,0,20,1,12,0,73,42,1,1,3,63.3,Medium Risk
S13270,13,82,1,1,1,1,0,29,2,11,1,66,52,0,2,3,65.2,Low Risk
S13271,13,82,2,0,1,1,0,27,3,8,1,68,96,0,2,0,83.4,Low Risk
S13272,13,82,2,0,1,1,0,29,2,0,0,59,55,1,1,2,64.3,Low Risk
S13273,13,82,2,0,1,1,0,26,3,18,0,93,96,1,2,0,90.9,Low Risk
S13274,13,82,2,0,1,1,0,21,1,15,1,64,84,1,2,1,77.39999999999999,Low Risk
S13275,13,82,2,0,1,1,0,20,1,12,0,73,42,1,1,3,63.3,Medium Risk
S13276,13,82,2,0,1,1,0,29,2,11,1,66,52,0,2,3,65.2,Low Risk
S13277,13,82,2,0,1,1,0,27,3,8,1,68,96,0,2,0,83.4,Low Risk
S13278,13,82,2,0,1,1,0,29,2,0,0,59,55,1,1,2,64.3,Low Risk
S13279,13,82,2,0,1,1,0,26,3,18,0,93,96,1,2,0,90.9,Low Risk
S13280,13,82,2,0,1,1,0,21,1,15,1,64,84,1,2,1,77.39999999999999,Low Risk
S13281,13,82,2,0,1,1,0,20,1,12,0,73,42,1,1,3,63.3,Medium Risk
S13282,13,82,2,0,1,1,0,29,2,11,1,66,52,0,2,3,65.2,Low Risk
S13283,9,96,0,1,0,1,0,29,2,18,1,74,74,1,0,1,80.6,Low Risk
S13284,9,96,0,1,0,1,0,25,2,1,0,92,99,0,2,0,96.0,Low Risk
S13285,25,61,2,1,0,1,0,21,2,20,1,58,60,1,2,2,59.7,Medium Risk
S13286,25,61,1,0,2,1,0,21,2,20,1,58,60,1,2,2,59.7,Medium Risk
S13287,25,61,2,0,1,1,0,21,2,20,1,58,60,1,2,2,59.7,Medium Risk
S13288,31,63,2,0,1,1,0,25,3,1,1,97,99,0,0,0,87.6,Medium Risk
S13289,31,63,2,0,1,1,0,27,3,11,0,91,97,1,0,0,85.0,Medium Risk
S13290,9,80,0,0,1,1,1,25,1,3,0,69,100,1,0,0,84.7,Low Risk
S13291,33,92,2,1,0,1,0,19,0,3,1,57,93,1,2,0,81.89999999999999,Low Risk
S13292,33,92,2,1,0,1,0,24,0,9,0,98,79,1,2,1,88.6,Low Risk
S13293,33,92,2,1,0,1,0,26,0,15,0,57,60,1,1,2,68.69999999999999,Low Risk
S13294,33,92,2,1,0,1,0,21,0,14,0,60,58,1,2,2,68.8,Low Risk
S13295,33,92,2,1,0,1,0,18,2,16,0,86,63,0,0,2,78.6,Low Risk
S13296,8,60,1,1,2,1,0,20,0,9,0,68,90,0,2,0,74.4,Medium Risk
S13297,8,60,1,1,2,1,0,24,0,16,1,96,52,0,2,3,67.6,Medium Risk
S13298,8,78,2,0,0,1,0,18,3,16,0,97,62,0,1,2,77.3,Low Risk
S13299,8,78,2,0,0,1,0,29,3,5,1,88,50,1,0,3,69.8,Low Risk
S13300,33,63,2,1,1,1,1,29,1,6,1,70,79,1,2,1,71.5,Medium Risk
S13301,14,86,1,0,1,1,0,29,2,2,1,60,84,0,2,1,77.4,Low Risk
S13302,14,86,1,0,1,1,0,18,1,3,0,54,53,0,1,3,63.2,Low Risk
S13303,14,86,1,1,1,1,0,29,2,2,1,60,84,0,2,1,77.4,Low Risk
S13304,14,86,1,1,1,1,0,18,1,3,0,54,53,0,1,3,63.2,Low Risk
S13305,12,89,0,1,0,1,0,20,1,14,0,70,53,1,2,3,68.9,Low Risk
S13306,12,89,0,1,0,1,0,21,3,1,0,86,87,1,2,0,87.30000000000001,Low Risk
S13307,12,89,2,1,0,1,0,20,1,14,0,70,53,1,2,3,68.9,Low Risk
S13308,12,89,2,1,0,1,0,21,3,1,0,86,87,1,2,0,87.30000000000001,Low Risk
S13309,10,70,2,1,1,1,0,26,1,13,0,54,73,1,0,1,66.4,Medium Risk
S13310,10,70,2,1,1,1,0,28,0,9,0,97,64,1,1,2,75.7,Medium Risk
S13311,10,70,2,1,1,1,0,28,1,6,0,90,70,1,1,1,76.0,Medium Risk
S13312,10,70,2,1,1,1,0,19,0,8,1,95,58,1,1,2,72.7,Medium Risk
S13313,26,95,1,0,1,1,1,27,3,1,0,79,95,0,0,0,90.2,Low Risk
S13314,26,95,1,0,1,1,1,27,1,12,0,87,94,1,1,0,92.2,Low Risk
S13315,26,95,1,0,1,1,1,26,0,3,0,82,80,1,2,1,85.1,Low Risk
S13316,26,65,1,1,0,1,1,27,0,8,0,83,62,0,2,2,69.2,Medium Risk
S13317,26,65,1,1,0,1,1,25,3,9,1,74,97,1,2,0,80.5,Medium Risk
S13318,26,65,1,1,0,1,1,22,0,15,1,66,65,0,0,2,65.3,Medium Risk
S13319,26,65,1,1,0,1,1,18,2,20,0,93,52,1,2,3,68.2,Medium Risk
S13320,26,65,1,1,1,1,1,27,0,8,0,83,62,0,2,2,69.2,Medium Risk
S13321,26,65,1,1,1,1,1,25,3,9,1,74,97,1,2,0,80.5,Medium Risk
S13322,26,65,1,1,1,1,1,22,0,15,1,66,65,0,0,2,65.3,Medium Risk
S13323,26,65,1,1,1,1,1,18,2,20,0,93,52,1,2,3,68.2,Medium Risk
S13324,8,83,0,1,0,1,0,24,1,10,0,54,56,0,2,2,63.5,Low Risk
S13325,26,69,2,1,1,1,0,24,0,4,0,91,64,1,2,2,73.60000000000001,Medium Risk
S13326,26,69,2,1,1,1,0,28,2,4,1,84,69,1,2,2,73.5,Medium Risk
S13327,26,69,2,1,1,1,0,21,2,20,1,77,74,1,1,1,73.4,Medium Risk
S13328,26,69,2,0,0,0,0,24,0,4,0,91,64,1,2,2,73.60000000000001,Medium Risk
S13329,26,69,2,0,0,0,0,28,2,4,1,84,69,1,2,2,73.5,Medium Risk
S13330,26,69,2,0,0,0,0,21,2,20,1,77,74,1,1,1,73.4,Medium Risk
S13331,26,69,1,1,1,1,0,24,0,4,0,91,64,1,2,2,73.60000000000001,Medium Risk
S13332,26,69,1,1,1,1,0,28,2,4,1,84,69,1,2,2,73.5,Medium Risk
S13333,26,69,1,1,1,1,0,21,2,20,1,77,74,1,1,1,73.4,Medium Risk
S13334,26,69,1,0,1,1,0,24,0,4,0,91,64,1,2,2,73.60000000000001,Medium Risk
S13335,26,69,1,0,1,1,0,28,2,4,1,84,69,1,2,2,73.5,Medium Risk
S13336,26,69,1,0,1,1,0,21,2,20,1,77,74,1,1,1,73.4,Medium Risk
S13337,32,85,0,1,0,0,1,26,2,5,1,100,55,1,2,2,77.5,Low Risk
S13338,32,85,0,1,0,0,1,24,0,0,0,76,72,1,1,1,77.1,Low Risk
S13339,11,84,1,1,2,1,1,24,0,19,1,73,52,1,2,3,67.9,Low Risk
S13340,11,84,1,1,2,1,1,19,1,15,1,81,59,0,1,2,73.10000000000001,Low Risk
S13341,11,84,1,1,2,1,1,18,1,9,1,80,88,1,2,0,84.4,Low Risk
S13342,8,87,2,0,0,1,1,29,2,15,0,64,76,1,2,1,75.7,Low Risk
S13343,8,87,2,0,0,1,1,18,1,18,1,82,74,1,2,1,80.3,Low Risk
S13344,8,87,2,0,0,1,1,21,3,12,0,60,94,1,2,0,81.7,Low Risk
S13345,8,87,2,0,0,1,1,28,0,19,0,99,57,1,2,2,78.6,Low Risk
S13346,21,73,2,0,1,1,0,26,0,9,1,58,76,1,2,1,69.69999999999999,Medium Risk
S13347,21,73,2,0,1,1,0,20,1,6,0,63,88,0,2,0,76.0,Medium Risk
S13348,21,73,2,0,1,1,0,24,1,3,1,90,57,1,2,2,71.69999999999999,Medium Risk
S13349,21,73,2,0,1,1,0,26,0,4,1,53,99,1,2,0,77.4,Medium Risk
S13350,21,73,2,0,1,1,0,25,1,4,1,95,85,1,1,0,84.4,Medium Risk
S13351,21,73,2,0,1,1,0,24,2,19,0,86,76,1,1,1,78.1,Medium Risk
S13352,10,66,2,0,1,1,1,24,0,15,0,73,49,1,2,3,61.3,Medium Risk
S13353,10,66,2,0,1,1,1,28,3,17,0,60,54,1,0,3,59.400000000000006,Medium Risk
S13354,10,66,2,0,1,1,1,24,2,10,0,96,66,0,2,2,75.0,Medium Risk
S13355,10,66,2,0,1,1,1,25,0,0,1,56,85,1,2,0,70.6,Medium Risk
S13356,10,66,1,0,0,1,1,24,0,15,0,73,49,1,2,3,61.3,Medium Risk
S13357,10,66,1,0,0,1,1,28,3,17,0,60,54,1,0,3,59.400000000000006,Medium Risk
S13358,10,66,1,0,0,1,1,24,2,10,0,96,66,0,2,2,75.0,Medium Risk
S13359,10,66,1,0,0,1,1,25,0,0,1,56,85,1,2,0,70.6,Medium Risk
S13360,6,85,1,1,2,1,0,24,0,8,0,61,63,1,2,2,69.0,Low Risk
S13361,6,85,1,1,2,1,0,23,2,2,1,86,93,1,1,0,88.5,Low Risk
S13362,6,85,1,1,2,1,0,20,2,12,0,59,90,1,1,0,79.2,Low Risk
S13363,6,85,1,1,2,1,0,25,3,20,1,74,61,1,2,2,72.1,Low Risk
S13364,17,70,1,0,0,1,0,26,3,5,0,60,84,1,2,1,72.6,Medium Risk
S13365,17,70,1,0,0,1,0,24,3,2,1,78,73,1,2,1,73.6,Medium Risk
S13366,17,70,1,0,0,1,0,23,1,12,1,70,89,1,2,0,77.6,Medium Risk
S13367,17,70,1,1,0,1,0,26,3,5,0,60,84,1,2,1,72.6,Medium Risk
S13368,17,70,1,1,0,1,0,24,3,2,1,78,73,1,2,1,73.6,Medium Risk
S13369,17,70,1,1,0,1,0,23,1,12,1,70,89,1,2,0,77.6,Medium Risk
S13370,14,99,1,1,2,1,0,18,3,6,0,65,95,1,1,0,87.2,Low Risk
S13371,14,99,1,1,2,1,0,23,0,16,1,50,99,1,2,0,84.3,Low Risk
S13372,14,99,1,1,2,1,0,20,1,2,0,73,41,1,0,3,68.0,Medium Risk
S13373,14,99,1,1,2,1,0,25,3,20,0,88,60,0,2,2,80.1,Low Risk
S13374,14,99,1,0,2,0,0,18,3,6,0,65,95,1,1,0,87.2,Low Risk
S13375,14,99,1,0,2,0,0,23,0,16,1,50,99,1,2,0,84.3,Low Risk
S13376,14,99,1,0,2,0,0,20,1,2,0,73,41,1,0,3,68.0,Medium Risk
S13377,14,99,1,0,2,0,0,25,3,20,0,88,60,0,2,2,80.1,Low Risk
S13378,15,92,1,0,1,1,1,27,2,16,1,86,88,0,1,0,88.6,Low Risk
S13379,15,92,1,0,1,1,1,28,1,9,1,68,44,1,0,3,65.6,Medium Risk
S13380,15,92,0,1,0,1,1,27,2,16,1,86,88,0,1,0,88.6,Low Risk
S13381,15,92,0,1,0,1,1,28,1,9,1,68,44,1,0,3,65.6,Medium Risk
S13382,5,62,2,0,0,1,1,20,2,3,1,53,43,1,2,3,51.69999999999999,Medium Risk
S13383,9,66,1,0,0,1,1,27,0,15,1,94,62,0,0,2,72.8,Medium Risk
S13384,8,72,2,1,2,1,1,26,1,17,0,63,43,1,2,3,57.69999999999999,Medium Risk
S13385,8,72,2,1,2,1,1,29,2,15,0,78,67,0,0,2,71.8,Medium Risk
S13386,13,68,2,0,1,1,0,29,3,0,0,67,73,1,2,1,69.69999999999999,Medium Risk
S13387,13,68,2,0,1,1,0,29,2,7,1,92,48,0,2,3,67.19999999999999,Medium Risk
S13388,13,68,2,0,1,1,0,29,3,2,1,86,47,1,2,3,65.0,Medium Risk
S13389,13,68,2,0,1,1,0,29,1,17,1,91,84,1,0,1,81.30000000000001,Medium Risk
S13390,13,68,2,0,1,1,0,25,2,10,1,98,43,0,1,3,67.0,Medium Risk
S13391,13,68,2,0,1,1,0,25,0,7,1,55,40,0,0,3,52.9,Medium Risk
S13392,13,68,2,0,1,1,0,25,3,5,0,66,92,1,2,0,77.0,Medium Risk
S13393,13,68,2,0,1,1,0,23,3,8,0,87,82,0,1,1,79.30000000000001,Medium Risk
S13394,25,81,2,1,0,1,0,18,2,15,0,72,40,0,2,3,61.89999999999999,Medium Risk
S13395,25,81,2,1,0,1,0,26,2,1,0,60,66,1,2,2,68.7,Low Risk
S13396,25,81,1,0,0,1,0,18,2,15,0,72,40,0,2,3,61.89999999999999,Medium Risk
S13397,25,81,1,0,0,1,0,26,2,1,0,60,66,1,2,2,68.7,Low Risk
S13398,25,81,1,1,2,1,0,18,2,15,0,72,40,0,2,3,61.89999999999999,Medium Risk
S13399,25,81,1,1,2,1,0,26,2,1,0,60,66,1,2,2,68.7,Low Risk
S13400,25,81,1,0,0,1,0,18,2,15,0,72,40,0,2,3,61.89999999999999,Medium Risk
S13401,25,81,1,0,0,1,0,26,2,1,0,60,66,1,2,2,68.7,Low Risk
S13402,12,83,1,1,1,1,1,25,2,14,0,72,73,1,2,1,75.69999999999999,Low Risk
S13403,12,83,1,1,1,1,1,25,3,20,0,57,49,1,2,3,61.6,Medium Risk
S13404,12,83,2,0,1,1,1,25,2,14,0,72,73,1,2,1,75.69999999999999,Low Risk
S13405,12,83,2,0,1,1,1,25,3,20,0,57,49,1,2,3,61.6,Medium Risk
S13406,13,89,2,0,0,1,1,24,1,0,1,75,68,1,0,2,76.4,Low Risk
S13407,13,89,2,0,0,1,1,27,3,9,0,97,88,1,2,0,91.0,Low Risk
S13408,13,89,2,1,1,1,1,24,1,0,1,75,68,1,0,2,76.4,Low Risk
S13409,13,89,2,1,1,1,1,27,3,9,0,97,88,1,2,0,91.0,Low Risk
S13410,7,98,0,1,1,1,1,19,3,7,0,58,41,1,1,3,63.199999999999996,Medium Risk
S13411,7,98,0,1,1,1,1,22,2,13,0,80,92,1,2,0,90.2,Low Risk
S13412,7,98,0,1,1,1,1,18,3,5,1,63,97,1,1,0,87.1,Low Risk
S13413,10,67,1,1,1,1,0,18,1,20,0,95,78,1,0,1,79.8,Medium Risk
S13414,10,67,1,1,1,1,0,25,1,3,1,73,54,0,0,3,63.599999999999994,Medium Risk
S13415,10,67,1,1,1,1,0,18,1,16,0,61,62,1,2,2,63.2,Medium Risk
S13416,10,67,1,1,1,1,0,26,1,19,0,67,60,1,1,2,64.19999999999999,Medium Risk
S13417,10,67,1,1,1,1,0,28,3,12,1,99,68,1,1,2,77.0,Medium Risk
S13418,10,67,2,0,1,1,0,18,1,20,0,95,78,1,0,1,79.8,Medium Risk
S13419,10,67,2,0,1,1,0,25,1,3,1,73,54,0,0,3,63.599999999999994,Medium Risk
S13420,10,67,2,0,1,1,0,18,1,16,0,61,62,1,2,2,63.2,Medium Risk
S13421,10,67,2,0,1,1,0,26,1,19,0,67,60,1,1,2,64.19999999999999,Medium Risk
S13422,10,67,2,0,1,1,0,28,3,12,1,99,68,1,1,2,77.0,Medium Risk
S13423,28,71,2,0,1,1,1,18,2,15,1,88,92,1,2,0,84.5,Medium Risk
S13424,28,71,2,0,1,1,1,24,2,6,0,89,95,1,2,0,86.0,Medium Risk
S13425,28,71,2,0,1,1,1,28,0,2,1,79,93,0,2,0,82.2,Medium Risk
S13426,17,95,1,0,2,1,1,28,2,9,1,67,79,1,1,1,80.2,Low Risk
S13427,17,95,1,0,2,1,1,26,3,2,0,88,87,0,1,0,89.7,Low Risk
S13428,17,95,1,0,2,1,1,27,0,18,1,99,83,1,1,1,91.4,Low Risk
S13429,17,95,1,0,2,1,1,19,3,10,1,96,99,1,2,0,96.9,Low Risk
S13430,17,95,1,0,2,1,1,28,2,9,1,67,79,1,1,1,80.2,Low Risk
S13431,17,95,1,0,2,1,1,26,3,2,0,88,87,0,1,0,89.7,Low Risk
S13432,17,95,1,0,2,1,1,27,0,18,1,99,83,1,1,1,91.4,Low Risk
S13433,17,95,1,0,2,1,1,19,3,10,1,96,99,1,2,0,96.9,Low Risk
S13434,14,97,1,1,1,1,1,26,3,18,0,97,79,0,2,1,89.8,Low Risk
S13435,14,97,1,1,1,1,1,26,3,18,0,97,79,0,2,1,89.8,Low Risk
S13436,7,97,2,0,1,1,0,20,0,5,1,79,87,1,0,0,87.6,Low Risk
S13437,7,97,2,0,1,1,0,25,2,10,1,100,41,1,1,3,75.5,Medium Risk
S13438,28,60,1,1,0,1,1,27,2,12,1,74,79,1,0,1,71.8,Medium Risk
S13439,28,60,1,1,0,1,1,29,1,5,0,57,73,1,1,1,64.3,Medium Risk
S13440,28,60,1,1,0,1,1,29,1,11,0,92,98,0,1,0,84.8,Medium Risk
S13441,28,61,0,1,0,1,0,25,1,0,1,63,56,1,2,2,59.599999999999994,Medium Risk
S13442,28,61,1,1,0,1,0,25,1,0,1,63,56,1,2,2,59.599999999999994,Medium Risk
S13443,28,61,1,1,0,1,0,25,1,0,1,63,56,1,2,2,59.599999999999994,Medium Risk
S13444,15,62,2,0,2,1,0,29,0,9,1,88,50,0,1,3,65.0,Medium Risk
S13445,15,62,2,0,2,1,0,29,0,10,0,79,57,1,0,2,65.1,Medium Risk
S13446,15,62,1,0,2,1,0,29,0,9,1,88,50,0,1,3,65.0,Medium Risk
S13447,15,62,1,0,2,1,0,29,0,10,0,79,57,1,0,2,65.1,Medium Risk
S13448,8,61,0,1,1,1,0,26,0,16,0,67,47,1,2,3,57.2,Medium Risk
S13449,29,98,1,1,0,1,0,26,0,12,0,68,74,1,2,1,79.4,Low Risk
S13450,18,88,1,0,0,1,1,24,0,5,0,78,56,0,1,2,72.19999999999999,Low Risk
S13451,18,88,1,0,0,1,1,21,2,5,1,68,56,1,2,2,69.19999999999999,Low Risk
S13452,18,88,1,0,0,1,1,23,3,2,0,50,93,1,2,0,78.6,Low Risk
S13453,18,88,1,0,0,1,1,23,2,17,1,70,70,1,2,1,75.4,Low Risk
S13454,18,88,1,0,2,1,1,24,0,5,0,78,56,0,1,2,72.19999999999999,Low Risk
S13455,18,88,1,0,2,1,1,21,2,5,1,68,56,1,2,2,69.19999999999999,Low Risk
S13456,18,88,1,0,2,1,1,23,3,2,0,50,93,1,2,0,78.6,Low Risk
S13457,18,88,1,0,2,1,1,23,2,17,1,70,70,1,2,1,75.4,Low Risk
S13458,18,88,2,0,1,1,1,24,0,5,0,78,56,0,1,2,72.19999999999999,Low Risk
S13459,18,88,2,0,1,1,1,21,2,5,1,68,56,1,2,2,69.19999999999999,Low Risk
S13460,18,88,2,0,1,1,1,23,3,2,0,50,93,1,2,0,78.6,Low Risk
S13461,18,88,2,0,1,1,1,23,2,17,1,70,70,1,2,1,75.4,Low Risk
S13462,11,83,1,0,2,1,0,25,2,2,1,66,90,1,2,0,80.69999999999999,Low Risk
S13463,11,83,0,1,0,1,0,25,2,2,1,66,90,1,2,0,80.69999999999999,Low Risk
S13464,8,67,0,0,0,1,1,18,1,4,0,68,48,1,0,3,59.7,Medium Risk
S13465,8,67,0,0,0,1,1,21,2,8,0,76,60,1,2,2,66.89999999999999,Medium Risk
S13466,8,67,1,1,1,1,1,18,1,4,0,68,48,1,0,3,59.7,Medium Risk
S13467,8,67,1,1,1,1,1,21,2,8,0,76,60,1,2,2,66.89999999999999,Medium Risk
S13468,24,86,2,1,2,1,1,23,1,0,1,63,99,1,1,0,84.3,Low Risk
S13469,24,86,2,1,2,1,1,18,1,1,0,57,42,0,2,3,59.7,Medium Risk
S13470,24,86,2,1,2,1,1,22,1,11,1,76,82,1,2,1,81.4,Low Risk
S13471,24,86,2,1,2,1,1,22,1,17,1,62,100,1,0,0,84.39999999999999,Low Risk
S13472,24,86,2,0,1,1,1,23,1,0,1,63,99,1,1,0,84.3,Low Risk
S13473,24,86,2,0,1,1,1,18,1,1,0,57,42,0,2,3,59.7,Medium Risk
S13474,24,86,2,0,1,1,1,22,1,11,1,76,82,1,2,1,81.4,Low Risk
S13475,24,86,2,0,1,1,1,22,1,17,1,62,100,1,0,0,84.39999999999999,Low Risk
S13476,24,86,0,1,1,1,1,23,1,0,1,63,99,1,1,0,84.3,Low Risk
S13477,24,86,0,1,1,1,1,18,1,1,0,57,42,0,2,3,59.7,Medium Risk
S13478,24,86,0,1,1,1,1,22,1,11,1,76,82,1,2,1,81.4,Low Risk
S13479,24,86,0,1,1,1,1,22,1,17,1,62,100,1,0,0,84.39999999999999,Low Risk
S13480,24,86,0,1,1,1,1,23,1,0,1,63,99,1,1,0,84.3,Low Risk
S13481,24,86,0,1,1,1,1,18,1,1,0,57,42,0,2,3,59.7,Medium Risk
S13482,24,86,0,1,1,1,1,22,1,11,1,76,82,1,2,1,81.4,Low Risk
S13483,24,86,0,1,1,1,1,22,1,17,1,62,100,1,0,0,84.39999999999999,Low Risk
S13484,24,86,1,1,1,1,1,23,1,0,1,63,99,1,1,0,84.3,Low Risk
S13485,24,86,1,1,1,1,1,18,1,1,0,57,42,0,2,3,59.7,Medium Risk
S13486,24,86,1,1,1,1,1,22,1,11,1,76,82,1,2,1,81.4,Low Risk
S13487,24,86,1,1,1,1,1,22,1,17,1,62,100,1,0,0,84.39999999999999,Low Risk
